SalesID,SalesPrice
4393040,41971.05100660406
4393127,71239.80518810955
4393131,71681.47185477622
4393195,74040.94780725689
4393328,57239.50168955142
4393343,40915.2820225279
4393490,18176.9848973481
4393536,21327.11227635991
4393568,29107.479782429473
4393914,49404.600550812655
4393915,44772.077269047375
4394767,21581.610870156244
4395137,58395.35594906479
4395150,62778.29005924707
4395155,68373.0964590876
4395166,69059.43039885981
4395170,26363.067319264002
4395258,11523.481308972358
4395260,11539.332149308491
4395261,11220.776104217457
4395563,54592.49513479427
4395607,72488.45966208025
4395637,71050.42354908164
4395660,78128.7324349356
4395717,21167.842983416227
4395719,21167.842983416227
4395721,22741.08252059258
4395727,22741.08252059258
4395869,9394.564915302677
4395936,37728.02102089302
4398799,11393.760300425838
4398905,11604.828279149417
4403585,30897.361013542908
4408235,16100.430910383258
4408493,19978.290409978126
4408495,20048.42308163653
4408824,25838.117752994345
4409244,10847.260585381902
4409306,15113.854598225309
4409367,20956.751381176007
4409613,11933.391889221031
4409636,15470.25317486521
4410505,15268.402636895917
4512375,26674.124700360913
4512376,23671.62461860895
4512377,21812.867697908816
4512378,27958.31485228737
4512379,56730.67922206099
4512380,58950.565605426054
4512381,15768.413064715443
4512382,23263.217095270353
4512383,38068.95187055163
4512384,43159.35670742656
4512386,70744.99366587358
4512388,51388.81954139352
4512389,27387.859603871195
4512390,69856.99082951793
4512395,26709.88963415207
4512398,21636.498238080552
4512404,15195.224479000744
4512405,24887.243637339147
4512407,13022.661820839548
4512408,13642.795774218472
4512409,16820.500337618178
4512412,7992.838518045619
4512414,9399.587597762538
4512415,8713.097130400645
4512416,9523.506508335662
4512417,8713.097130400645
4512418,11582.347696763247
4512419,11844.247710355634
4512420,9433.287491241645
4512421,12471.32206068556
4512422,12449.767394833056
4512423,12449.767394833056
4512424,12962.804752212518
4512425,13155.583589904829
4512426,9047.69675719018
4512427,13751.141426996206
4512487,63429.34303792469
4512490,33896.753805780994
4512499,40765.207224083955
4512504,44909.691931441725
4512505,44426.879431441725
4512506,22595.670731643713
4512507,25320.338250375655
4512508,33461.17777207327
4512510,29960.27989939748
4512511,7440.810702939634
4512515,19420.26858192977
4512539,23418.606500423597
4512543,36244.55148899518
4512545,24111.30772837358
4512549,23326.819979776206
4512550,23599.8359481828
4512552,26417.87280179504
4512553,26233.424641259924
4512554,26233.424641259924
4512557,20002.29300133131
4512558,27292.022456119303
4512559,26685.342053188902
4512560,28526.787390166166
4512561,27292.022456119303
4512562,27835.47359699232
4512563,26382.592658699996
4512564,20634.441398352214
4512567,20947.091204276505
4512568,21223.71861729065
4512570,32312.434054950696
4512572,17399.742753939292
4512574,20444.697808608624
4512576,11380.673518018108
4512577,12535.689387881645
4512578,22023.576602677655
4512579,22349.758960746745
4512580,21716.495887197485
4512581,30252.709791040717
4512582,28794.019194653392
4512585,27664.248923896863
4512588,17825.253606813032
4512596,19572.44787746074
4512597,20776.257870943176
4512599,11145.470192625104
4512601,17205.498192371357
4512602,15765.714864824287
4512603,13342.30294807317
4512605,29180.195357428387
4512606,13575.97131221023
4512611,15337.60145439484
4512612,72735.36743826406
4512615,52199.29514270222
4512623,11776.911515751264
4512627,51312.65042574082
4512628,54344.95189512939
4512629,59818.05158628138
4512630,59818.05158628138
4512633,40650.92112200665
4512634,19965.094722269798
4512635,22058.116784787635
4512638,28488.422647399035
4512647,47365.58607364858
4512648,10416.380113081523
4512649,33029.85287513801
4512662,39624.0058907605
4512672,9449.039233212094
4512691,37877.37648667441
4512692,30683.13715451216
4512693,37230.97019117251
4512694,17912.77757813652
4512695,28775.128749416424
4512696,29770.800600328464
4512698,45665.75740337608
4512699,54384.59598339397
4512703,8048.729343995421
4512705,11312.308255394379
4512706,25016.682582348345
4512707,24999.47260427817
4512708,25912.111474974892
4512709,25912.111474974892
4512711,22671.48510566661
4512716,48670.007748561635
4512717,46748.68652155145
4512788,79181.22928679509
4512789,79181.22928679509
4512844,22869.291635552014
4512869,56691.61800240773
4512871,23058.93754888206
4512872,26162.570025695837
4512873,11625.42138023641
4512921,16989.327162292044
4512922,22252.004358417995
4512930,59082.66269102135
4512931,59324.032099479475
4512932,20423.9243531344
4512934,50098.08566612164
4512936,57064.41013745243
4512937,47832.923706789225
4599064,20538.755327722527
4599077,29355.409364267787
4599093,49917.55496825157
4599098,33839.3939205789
4599118,49713.821826876694
4599121,66020.36994348055
4599131,11708.544248525384
4599152,10517.925927617425
4599161,13621.302734181028
4599162,6825.511615770712
4599167,9912.780483102375
4599226,21358.08116370858
4599241,46529.55812779196
4599251,24736.122811640533
4599295,34496.945694752874
4599296,44736.25897204361
4599297,31149.29715096995
4599311,10105.622099762808
4599334,23632.962744377954
4599344,21882.320376593303
4599358,12761.498697778403
4599361,12491.918600969248
4599363,18962.125214289492
4599398,40762.60115262153
4599400,21707.85926090421
4599433,13546.494695180552
4599447,18419.65684559651
4599464,17484.70141987094
4599480,16145.180411908357
4599529,67275.86336151592
4599578,15865.484502629732
4599603,27551.507082421354
4599606,21837.350004988017
4599610,36511.05902527741
4599612,38962.753497684804
4599616,29649.716084510197
4599617,32331.576237855938
4599619,36143.14146052392
4599621,22826.910789696194
4599626,40368.660248158834
4599669,22382.781363076974
4599670,22068.725248277227
4599678,16550.459938668148
4599711,15827.869042727942
4599782,22059.676004274494
4599845,70642.90494869825
4599857,44551.319771323455
4599861,65136.51187918818
4640299,12664.780078291591
4640302,53983.93231435318
4640304,26167.343765303325
4640305,33316.993975742225
4640306,42265.409366014545
4640308,9739.024903659423
4640310,61104.57278947608
4640311,22173.406457610196
4640312,12794.259244958257
4640313,17944.420336983712
4640314,20633.504476813196
4640317,37766.527971211806
4640318,24036.69194739299
4640319,29421.13641399141
4640320,38787.32725641344
4640323,30034.011872124618
4640324,30155.931671623362
4640325,27149.19078757938
4640328,20080.51943487799
4640329,23224.42180092981
4640333,11014.530900933392
4640334,32633.826897673403
4640335,24313.584608894933
4640338,38744.99337201756
4640339,19567.726554402547
4640341,33341.58361090878
4640342,23642.502502388827
4640344,26498.66782913612
4640345,26314.219668601007
4640346,18785.892409856224
4640347,43070.62019541224
4640348,26608.24959547677
4640349,20779.69741314435
4640350,29747.760571418177
4640351,12762.758528435144
4640352,13623.595844408503
4640353,27990.852738957812
4640354,37053.14579675571
4640355,37066.906755112424
4640356,37630.04422737995
4640358,23604.846682277985
4640359,20243.92089597783
4640364,11433.022428143751
4640365,26444.571083887997
4640366,32276.503647603688
4640367,36747.84125148265
4640368,16502.737202544195
4640369,26153.72348430499
4640370,17212.39801049699
4640379,67732.16252371854
4640382,57981.01581634524
4640386,12016.91661957632
4640388,27537.0566320397
4640390,59540.83452638049
4640393,47237.98991632667
4640394,65712.20642060039
4640398,23569.2116070223
4640399,24244.324478625953
4640400,70894.53262770399
4640401,29118.679270519897
4640409,47902.19594133506
4640410,47902.19594133506
4640411,69413.63201292347
4640412,56026.4252306291
4640413,10820.296904003475
4640414,31967.135207521227
4640415,12239.14279972656
4640416,12405.511847345608
4640417,9167.292191726401
4640418,12808.116039527154
4640419,14118.013101981222
4640422,15953.113710587446
4640423,15621.029537137103
4640430,23461.861896985713
4640432,15526.02012396041
4640433,15435.491916497509
4640434,35652.66993117177
4640436,17980.81514358049
4640438,59583.43669645196
4640440,35945.22254727556
4640442,31942.97039489529
4640443,12882.28555230674
4640444,18675.982192445514
4640446,20843.786508693294
4640447,25211.276774630525
4640448,25367.72518732893
4640452,50242.06528824418
4640454,48341.354455512665
4640455,46215.473757202366
4640456,60415.54441903126
4640457,42656.16458716722
4640459,21770.741247556645
4640511,33603.35669132807
4640512,57174.60388338871
4640529,34692.13492802488
4640532,72609.95176607018
4640534,18118.30221555405
4640535,23391.844127073906
4640536,57188.72659558915
4640537,62516.74333052138
4640538,37089.88788271412
4640539,50469.30036033266
4640540,50894.831495863786
4640541,59321.47168019458
4640545,24904.13662451147
4640546,21790.149182871224
4640547,63847.97225367137
4640549,56377.620230206696
4640551,64702.23307426578
4640552,12932.078423384704
4640553,25834.27788526618
4640554,33462.91656097171
4640555,31181.43548414529
4640556,44055.66431254826
4640557,30026.072074237465
4640558,38221.3849889146
4640559,67250.22368949419
4640566,34819.15609768092
4640570,22024.708725775003
4640572,16597.115647510385
4640573,21711.21805670035
4640574,16149.637576626163
4640575,17909.502202411455
4640577,9899.139368636312
4640578,10280.384855061988
4640580,13108.087988781965
4640581,9433.410627163696
4640582,9545.272806650873
4640583,9206.568832707197
4640584,9697.95513551454
4640585,12475.46811701156
4640586,12168.051598887056
4640590,20641.305233911902
4640592,20477.034575443475
4640593,17030.516768022997
4640594,15958.780823284256
4640611,8951.020825460819
4640612,9231.440859612407
4640622,20042.160085088195
4640624,71140.4450180882
4640630,33335.906124861765
4640631,35358.72012082346
4640632,33397.669794550784
4640633,28762.21179317943
4640644,13013.534001401293
4640710,13911.047577897672
4644290,24087.740210669384
4644325,12563.178107635827
4644359,22553.158293486682
4644373,19583.355998660627
4644376,19854.818958024254
4644377,31619.822839391923
4644396,14218.034468368676
4644432,21074.642204136595
4644436,31159.81122182341
4644437,31756.302022689215
4940196,38758.95327292676
4940197,38084.792155342075
4940198,59752.22234575775
4940199,35887.685336356975
4940200,8807.90883102643
4940201,9813.65179285584
4940203,11958.934664348202
4940204,11671.988447600928
4940205,15037.031168038617
4940208,14726.773371236608
4940209,20204.413021135635
4940210,21695.198735893875
4940213,24633.46447980246
4940214,32303.828011030506
4940216,30926.924606522563
4940218,30328.83012744171
4940219,18400.171045253766
4940220,18240.70930172103
4940221,34274.394086854474
4940222,23323.12656835918
4940227,52212.2196989135
4940228,32633.826897673403
4940229,18070.302292978133
4940230,32419.4900709083
4940231,32746.610023055826
4940240,38853.791603026315
4940241,41990.82615036645
4940242,20623.623925937303
4940244,14538.84151326615
4940246,50885.639640416346
4940249,32733.145043987886
4940254,36352.73619472633
4940260,25347.5323750628
4940261,31684.9436787198
4940262,33729.29180039087
4940263,20269.862330329626
4940264,27738.192482547554
4940265,28668.133232973596
4940266,35428.29358612235
4940267,16567.042300708716
4940268,16160.32293878937
4940269,9162.716493258362
4940270,36208.046966900496
4940274,17541.03307595925
4940275,30211.218084085245
4940276,31064.242840193077
4940277,27513.707147845405
4940278,12916.460254565873
4940280,10873.013992086522
4940282,28749.8823782212
4940283,26401.509489918837
4940284,26978.25921588731
4940285,27897.61689494072
4940294,37544.533262467674
4940296,27206.861169676267
4940297,37201.92020352704
4940298,48589.670728738056
4940300,9586.678161933094
4940303,26007.132579043762
4940304,25792.980713541147
4940305,26178.508310037916
4940306,23657.924626011463
4940310,34574.2673783675
4940311,16784.016474471056
4940313,13277.831765091632
4940316,10234.711206379405
4940319,14877.893737829198
4940320,15417.79977165965
4940323,26946.818463574444
4940324,20720.24031230759
4940326,11274.962379682112
4940327,27596.519647845405
4940328,19525.032552973345
4940329,29268.04922430726
4940330,29469.1816876042
4940332,23691.569347971636
4940333,28250.251399625908
4940334,28962.818521025754
4940335,29373.9417638766
4940337,69200.91513582254
4940338,57377.83543931774
4940340,55113.45878466863
4940349,33225.25964735772
4940350,21702.149723544782
4940351,50852.90640092836
4940352,56865.46136606557
4940354,23538.90300017861
4940355,26329.11414061085
4940356,59019.70019367196
4940358,46040.28627973223
4940360,12035.030028800105
4940363,10861.224206134422
4940364,71413.29587023307
4940367,19687.12637856907
4940368,10628.751342498876
4940369,10880.51734541044
4940370,11557.219724504941
4940371,65296.96832536229
4940372,12584.686686101053
4940376,41975.29938013596
4940378,16269.85713330792
4940380,15319.25893255893
4940382,23372.470368730294
4940383,48734.722524003766
4940384,15691.622066315176
4940385,45506.26131164008
4940386,43243.920758464104
4940388,30075.359982635815
4940389,46461.316965341895
4940390,59766.4061447841
4940391,45798.23792338981
4940392,8853.22565871521
4940396,29263.11646076304
4940397,11581.5845466341
4940398,21410.388514627244
4940399,21212.36017074087
4940400,21755.399753877347
4940401,25226.095254654112
4940405,25381.800465067623
4940408,34197.91114566529
4940409,49755.95778196029
4940410,45245.934532314954
4940411,45983.699667160574
4940412,15222.44583248933
4940425,16904.31425109483
4940426,20970.23016956057
4940518,14322.268039343468
4940534,30154.300687380215
4940535,37639.18810805161
4940536,33194.48378361302
4940537,58593.45239781288
4940550,35223.1017178752
4940551,24799.75501631957
4940571,20558.24732765514
4940572,42206.24381335251
4940579,32526.328166184736
4940580,44654.93899686915
4940581,52335.59388314756
4940582,51503.88505378248
4940583,30884.992847385052
4940584,47788.44454012255
4940587,20333.96761969998
4940588,21061.458494163213
4940589,20717.111668196936
4940591,20920.165016126928
4940594,8560.2684157117
4940595,27465.019437006133
4940597,32909.804148702184
4940598,74628.08968825077
4940599,73071.46514229233
4940600,75633.95251602972
4940601,74243.28478098699
4940602,18605.288314841335
4940603,30733.130979452304
4940604,24007.436713774267
4940605,22339.43521729174
4940606,24783.490801788437
4940607,13241.408322072453
4940608,13313.125682188183
4940609,44021.553570574804
4940610,77951.51439739161
4940611,71051.14041226232
4940612,58789.27349965567
4940613,61176.959413619144
4940614,75414.89265394692
4940615,74414.58514041707
4940616,78232.44875320542
4940617,77482.57665170074
4940618,76049.19432163404
4940619,77275.49027232936
4940620,76612.39560657846
4940621,75935.34015496736
4940622,77081.01425656881
4940623,77316.52676306815
4940624,77086.56717334804
4940625,79398.80360011572
4940627,31173.220314185095
4940628,70780.53693896253
4940629,56779.237265465024
4940630,15794.96748995324
4940633,48463.41365401669
4940639,23667.153582002364
4940648,29691.7314957091
4940649,54613.72103628442
4940664,8791.979025455625
4940665,8961.882439143834
4940666,8679.795047067311
4940667,10119.21831441954
4940668,11748.269745664806
4940669,11779.909684384376
4940670,11953.34035229201
4940671,11487.739893226699
4940677,21871.897344195626
4940678,22861.546826764996
4940692,7815.885191247651
4940693,7655.5653167996425
4940694,26696.25992647703
4940697,35640.19335137903
4940710,35764.92433735854
4940714,20220.43771024082
4940728,22999.264264824444
4940729,24127.389008139486
4940730,25322.424632237606
4940731,43822.178721189935
4940732,28250.80704222248
4940733,18573.69098132772
4940734,34421.75828211886
4940735,18624.008594859137
4940737,21612.950982572213
4940738,82270.2028585501
4940893,12231.905279729799
4940916,9019.32072280165
4940917,9554.195555837914
4940918,9554.195555837914
4940919,11489.693805989764
4940920,11307.744218652548
4940964,14033.039695931433
6074115,41700.400019442204
6074121,46617.781221415586
6074135,17316.43171151987
6074140,11667.781112506345
6074143,17600.374824258775
6074144,21235.966084569023
6074151,23313.19825963669
6074153,25482.759481653404
6074156,10570.141511927373
6074184,72790.04967913791
6074202,39072.31891199802
6074230,31512.64817261915
6074254,18343.943419358922
6074259,58067.48116135025
6074261,30301.158878741746
6074270,19248.184559946843
6074278,37049.65939689181
6074283,46365.86640216886
6074284,43461.737931389565
6074291,15689.83651438104
6074297,59267.32961227369
6074298,33999.45125984743
6074299,18699.239021889272
6074301,19316.61380638093
6074311,16440.837790112368
6074320,11382.496901640672
6074321,11430.230530858677
6074325,12485.548480420724
6074334,18290.39757708724
6074342,18174.97025503092
6074369,16114.728504252886
6074376,30463.17150831625
6074377,30203.718575832063
6074378,20779.410498854828
6074380,30207.21081534714
6074381,30436.868354383838
6074384,23845.481802030517
6074391,59386.96423964321
6074433,40535.2849483248
6074434,39723.15257873791
6074442,14576.995135530142
6074460,24324.2413067916
6074464,35011.31021788239
6074480,70982.18806236389
6074507,40780.26926698173
6074532,20315.124525698975
6074550,22058.6123856686
6074554,50962.63189456658
6074582,14440.511386994072
6074584,20154.756797801016
6074587,20941.38483254147
6074589,21257.45206664681
6074591,29869.629330695745
6074592,45041.57227428681
6074594,48075.40659245454
6074595,55807.1236199586
6074597,56150.248853045385
6074652,20136.286689853827
6074653,34011.46599306488
6074660,19066.08680276197
6074680,20039.76952666945
6074683,22864.083638899276
6074688,47926.07760013722
6074705,46843.941747268465
6074717,16876.269497621848
6074721,27186.36243547215
6074772,22295.467750665623
6074784,67704.4194439435
6074790,66619.24457587345
6074808,24115.339524494473
6074809,54530.51870922026
6074903,35039.19511581469
6074908,15797.495028204232
6074923,57311.45557051953
6074925,45044.90270043424
6074935,63900.438236245594
6074938,58012.59613070323
6074944,44937.61262975276
6074945,55583.98742149029
6074947,21032.476709586423
6074950,31824.1505656992
6074952,22971.527632111607
6074953,28945.587723924953
6074968,15061.849083509156
6074969,14803.704674918883
6074981,30135.04943218546
6074990,24755.09753599647
6074991,32881.99941709907
6074993,32140.01482030826
6074994,27622.440729159753
6075006,17234.404177371474
6075007,15674.116419618766
6075019,6642.521853497511
6075031,7650.977657253932
6075042,12199.895055052104
6075048,8743.971887930078
6075058,14116.229850051252
6075100,21415.111431873687
6075105,9657.296285156659
6075118,10224.01290223607
6075174,19622.898483879813
6075175,28192.042616447696
6075176,68927.96377727878
6075188,61816.50276135329
6075198,80972.00925221592
6075288,14193.316224904265
6075289,14557.728290092262
6075290,16401.950586132345
6075293,17961.537538882254
6075294,21025.187084342946
6075296,21022.578348376475
6075297,11123.018337154557
6075299,21343.78504941537
6075310,37094.19408661794
6075337,12452.337904610646
6251866,18494.164197994185
6251926,31138.35099127291
6251932,14741.389008883061
6251997,11541.69280259644
6252015,20259.17479079405
6252018,17185.31479315211
6252025,39275.856016457314
6252027,14647.923384485886
6252039,22723.399665785764
6252149,35422.79675145653
6252161,24783.193958679352
6252186,7670.746122896411
6252203,16818.2137993569
6252207,17542.519040046853
6252221,16111.148110011552
6254472,13055.962301587302
6254481,15113.284170078292
6254485,9579.80836040787
6254491,8567.853979346974
6254492,9839.199693366489
6254498,7718.232999065638
6254500,7783.261311027713
6254513,12727.433688029665
6254514,12727.433688029665
6254520,11412.51487837965
6254523,12405.849234213163
6254537,14357.608940423652
6254568,10319.694190602568
6254574,11222.274033044092
6254579,10652.829312425189
6254583,12134.09353602731
6254590,12101.373500054084
6254592,12392.4859697782
6254594,12879.856911052522
6254596,12814.756529612301
6254598,13069.762911581489
6254613,11481.201799394546
6254617,11974.739270615022
6254628,11160.656545139838
6254630,10259.370461553592
6254639,13057.477592325584
6254647,12614.226222777526
6254658,12122.798251998942
6256234,12567.16212639055
6256236,14181.658615013763
6256243,16213.465985274615
6256252,9861.714460345644
6256253,33466.61240805978
6256285,14562.863061467826
6256292,10345.83586782723
6256302,13524.504301024263
6256332,10893.652440879127
6256333,10548.99987776158
6256334,10237.23408564928
6256339,18078.43396901302
6256348,28412.556487672042
6256372,16788.066978744937
6256380,15446.112188730573
6256475,28006.684056505066
6256478,26410.928520820667
6256490,26204.079368719948
6256491,12814.91533927244
6256510,20027.577824880143
6256516,16619.0934478811
6256528,13860.98709735397
6256531,12421.984783547205
6256554,18146.71836798911
6256558,16894.934226612477
6256559,17680.553965669715
6256607,10013.069950493817
6256609,10098.90303049157
6256629,10280.249191705265
6256633,11700.568229604894
6256634,10430.541770707794
6256654,10604.50659362198
6256657,14487.676862164231
6256691,16921.889322891628
6256693,17956.071095517404
6256694,26753.134224714908
6256701,18567.752406692034
6256749,9023.641757118443
6256761,51570.56892948794
6256763,47688.352405020836
6256765,51172.86475847619
6256767,59108.524581023805
6256770,53276.991012908016
6256771,54771.877376544384
6256772,55200.39044843981
6256774,15543.142056992714
6256776,53809.67147430529
6256777,56531.35173875402
6256782,63147.374496943914
6256786,62267.268287793595
6256787,62439.3883858328
6256788,62052.721883111306
6256793,70040.24736447672
6256803,61667.11483014014
6256808,25524.967632878823
6256815,36556.7020191944
6256819,43588.33282526297
6256821,40859.48344753371
6256825,44883.78636896728
6256827,37613.11755324139
6256837,27291.89661402746
6256840,44863.58838051568
6256843,45545.76848006588
6256844,47272.65353726015
6256847,63717.144272405014
6256864,20124.267359011603
6256964,20764.472030034412
6256965,21084.672829342606
6256966,20219.72065110289
6256967,22182.350030720954
6256969,24464.68934142529
6256970,22704.00032375437
6256971,18220.883717487577
6256977,19828.761429951235
6256978,19337.473215746242
6256979,20049.93784180646
6256984,22810.012828092345
6256995,26481.65594391577
6256999,26284.69731195448
6257009,35475.851944752874
6257010,32023.96300766657
6257013,25023.840169097333
6257016,23237.705938978273
6257022,31934.992710022605
6257031,36966.300216478136
6257034,36352.90449816137
6257037,40145.84955684367
6257040,54498.181317682574
6257041,54528.773785929836
6257042,44097.17650528652
6257055,24912.525272113508
6257064,35867.238546552384
6257065,34611.099916665305
6257067,34866.913474254114
6257069,46643.19653208634
6257074,37385.95242347952
6257077,37895.60075049734
6257078,38502.44680800797
6257082,44176.61365289123
6257083,44176.61365289123
6257087,72877.97394505714
6257090,45429.477411308864
6257092,52584.8680844262
6257094,72550.0753159085
6257095,71526.56679318123
6257096,73047.29753813073
6257097,59811.481783537914
6257103,41417.57708022655
6257105,51918.624510388894
6257106,51361.65709184252
6257107,52659.111567075
6257111,52785.638900738864
6257117,51405.10034828768
6257125,72383.60348708376
6257141,19471.704285834996
6257258,16781.995217857017
6257263,15307.202597737658
6257276,36172.34907350468
6257288,16782.15885382999
6257290,15004.366238810104
6257296,63032.38054067135
6257299,64112.6480529793
6257316,55450.80365859566
6257317,63412.20997743376
6257319,65918.25136311927
6257321,47835.56506126099
6257322,56609.5332555596
6257335,33566.853690786906
6257408,11456.322161938939
6257410,13016.88453397093
6257414,8660.486100008287
6257423,10095.435716411233
6257451,11542.935049333226
6257452,10948.679156585433
6257454,10978.048349371273
6257460,12407.803289273797
6257461,13199.813377021017
6257474,10600.560628549138
6257475,10130.852774532026
6257477,10156.666625762318
6257479,9669.997684028545
6257481,7994.072652711524
6257488,9919.312212153229
6257494,9888.401804331581
6257496,9866.812212153229
6257504,10004.75994123406
6257508,9734.900997599398
6257509,14891.865231764008
6257515,10493.742130592062
6257527,9153.76631078923
6257528,9180.706985944398
6257533,9973.329803398086
6257536,9796.178283581801
6257537,8513.073433731086
6257538,9343.912022716191
6257540,9189.925911605082
6257541,9213.956483893893
6257554,11766.482423953457
6257556,9718.29675284352
6257561,8833.740328078298
6257572,9678.343696552061
6257573,9747.450596756147
6257574,9606.42305936761
6257577,9783.683027510957
6257582,9959.659603534496
6257583,10083.453563476072
6257587,11170.931865745624
6257594,9344.111553210721
6257598,10551.46990546751
6257602,9892.30499341392
6257613,9761.12808691557
6257614,9971.624399331338
6257618,10083.453563476072
6257622,10716.426995607115
6257625,10915.57683332637
6257634,9742.885004186168
6257638,10525.971579447123
6257649,9852.066261322441
6257652,10188.550588484788
6257667,9525.458625623087
6257676,12581.50147618059
6257678,12261.638581202893
6257679,9955.034956155301
6257686,10616.326305998336
6257698,12541.95495869846
6257703,10615.035125321352
6257704,11596.324161852743
6257708,11035.639198757503
6257709,10921.046124503504
6257710,11003.012169558438
6257711,11023.158479797048
6257722,10899.692377728305
6257725,12261.638581202893
6257731,10049.193190007736
6257733,10715.149150611207
6257743,10560.72348740254
6257748,12206.897047123199
6257752,12633.891025957599
6257753,11831.333979074549
6257819,18208.92827638142
6257821,15621.180464504165
6257822,16861.113674031996
6257825,14445.035664036002
6257828,28210.28981012107
6257831,14846.643014971138
6257838,19889.418387501304
6257839,26011.96143246215
6257840,23517.935218323164
6257853,24646.71224160248
6257855,27722.489384819688
6257857,33035.719901776494
6257898,27398.635509451735
6257906,20174.643853222806
6257907,25159.923589202263
6257912,33742.72504934221
6257913,31896.162851649984
6257917,31894.28161943477
6257926,34092.761503288595
6257936,32374.65954621788
6257942,25294.041982162144
6257948,24615.484224149146
6257954,36779.7924910451
6257967,29738.468855523133
6257979,33493.5314022997
6257986,38054.62521834889
6257992,33892.01519007626
6257993,33574.41650586574
6257994,33892.01519007626
6257996,53987.62434670377
6257997,51570.81364883116
6258011,41530.274208851144
6258015,42953.91854696917
6258026,49155.26599126212
6258044,44620.48194808586
6258061,37477.06914836213
6258063,52755.85281539644
6258064,48248.679527055436
6258067,32841.11514410924
6258070,38080.870831385255
6258076,20483.043478789656
6258090,12587.480196800532
6258095,12879.178774275477
6258097,11608.637849371784
6258099,11534.114759394011
6258110,11139.051261823111
6258113,11176.768679909794
6258116,11080.358581284865
6258118,12052.150820933199
6258120,13103.77619373455
6258125,11802.138616814695
6258127,12824.190139486296
6258128,13749.145124751838
6258133,13072.77449258482
6258136,12942.906357398284
6258163,12769.403119197155
6258168,14816.165494227997
6258174,20584.209598419333
6258177,13318.23356575485
6258178,13852.507570651098
6258180,13701.176634355981
6258182,14875.399697864768
6258187,14265.485673882187
6258200,16084.772412072576
6258201,16281.990679915843
6258214,14523.912193889299
6258219,18070.205990953313
6258224,14555.257925097563
6258226,13280.749272617477
6258229,16067.13028527415
6258232,16942.043427655077
6258234,16348.714809294115
6258237,16632.94427709098
6258249,17437.769276786596
6258250,22226.942346133423
6258252,17856.022326969985
6258255,19936.654458447898
6258269,18474.57268949273
6258270,20154.37992267665
6258272,19172.476108407183
6258273,18883.401912761292
6258274,20415.180004082817
6258277,17498.02210257493
6258279,18747.51738821344
6258285,18748.346994519496
6258289,13256.712029091243
6258291,12078.90570028849
6258305,14007.249664595958
6258310,15688.431135107032
6258312,17079.24396176845
6258313,17751.017383615057
6258315,16791.68204226381
6258317,17346.968232425475
6258318,17344.506471179753
6258319,17339.160487989822
6258321,17270.744913682138
6258322,19330.928521657865
6258326,20063.262747303866
6258327,19311.564586078097
6258330,21018.434357556358
6258334,19250.329834000917
6258336,20048.03981478188
6258338,21924.315147410634
6258364,29870.46017752996
6258365,34323.83564178106
6258366,14745.469661229721
6258368,15317.351547317488
6258370,15030.365494563051
6258376,16956.900847636625
6258385,18871.76101459917
6258386,12576.20568699661
6258388,17745.91645993241
6258389,17371.527580817343
6258393,20451.907274577512
6258412,19408.565130440824
6258420,16383.039053851582
6258425,12352.34191683313
6258429,21181.94284470801
6258444,18878.613558182442
6258449,19657.646790226026
6258451,21214.955359949054
6258471,19797.106737620215
6258478,20575.581515572278
6258479,23864.705425105727
6258487,22549.95740923271
6258495,29666.852321833936
6258496,33890.02812693699
6258500,32203.51725348847
6258503,47094.113846226726
6258504,46518.37554213315
6258506,17141.787194552096
6258508,18886.110301203404
6258517,20029.34246266289
6258523,21584.781820454224
6258528,21560.31141872618
6258531,20377.803738669747
6258533,20218.958349083186
6258539,21184.58631875234
6258541,20902.656053419407
6258542,23146.936787552866
6258545,21483.76062617769
6258564,22945.064637009877
6258565,23026.54490016777
6258566,20518.00264128931
6258567,23450.029914787654
6258568,23271.279914787654
6258569,20817.373724913963
6258578,24970.628411200825
6258579,24572.627903581513
6258585,24727.992638229814
6258586,20571.905406899605
6258587,24207.47218844378
6258588,25007.451719471504
6258590,26961.92619966733
6258596,26631.931529834972
6258599,26808.98098746154
6258601,28036.875031472788
6258602,26828.093358202685
6258604,28036.875031472788
6258612,20573.161808496658
6258615,23208.701000646237
6258622,24853.306498883267
6258624,25051.832084402937
6258625,24983.35819061259
6258627,26700.2780579395
6258631,27186.43277715791
6258635,26880.31829931549
6258636,26571.786265027953
6258638,20663.708401062737
6258639,27076.480127683208
6258640,26015.71757630484
6258641,19663.809826501336
6258642,26782.705308752134
6258662,22162.219884775455
6258692,27344.563006846096
6258695,32690.796553667788
6258696,33576.55983471938
6258699,16454.68381442689
6258707,21667.097491267497
6258718,21743.426427076367
6258721,28225.541723390983
6258722,24840.576719471504
6258724,25673.663025022288
6258725,25543.611333292967
6258728,24706.596566215063
6258730,30322.30987502257
6258732,19769.29342255957
6258733,24895.240357064737
6258737,24940.135798794057
6258738,24706.596566215063
6258739,24895.240357064737
6258740,24645.775357993756
6258741,24895.240357064737
6258745,26891.756898866453
6258749,28750.516532390466
6258751,28286.276630242315
6258754,30208.789517681675
6258756,28274.298608264296
6258760,31197.173790154637
6258761,28464.923608264296
6258765,30516.6446703442
6258768,28128.684953493714
6258771,39580.093604889
6258773,53824.77432682893
6258774,53824.77432682893
6258775,27311.14244147235
6258782,28224.16038159145
6258784,27594.562191012454
6258787,27686.048211629917
6258788,26908.66623443635
